Match Gap,Month,Date,Date_Converted,MathType,Season,HomeAway,Team_Name,Team,TeamRanking,Home,Home_Ranking,Away,Away_Ranking,FinalScore,ScoreGoal,GetGoal,Results,PreScoreGoal,PrePreScoreGoal,PreGetGoal,PrePreGetGoal,Ramos_Position,RamosTime,RamosGoal,RamosAss
3,11,2019. 11. 2,"Nov 2, 2019",1,19/20,0,Real Betis Balompié,62,16,Real Madrid,Real Madrid  (2.),Real Betis Balompié,Real Betis  (16.),0:0,0,0,1,5,1,0,0,CB,90,1,0
4,11,2019. 11. 6,"Nov 6, 2019",0,19/20,0,Galatasaray SK,36,0,Real Madrid,Real Madrid,Galatasaray SK,Galatasaray,6:0,6,0,0,0,5,0,0,CB,90,0,0
3,11,2019. 11. 9,"Nov 9, 2019",1,19/20,1,SD Eibar,70,14,SD Eibar,SD Eibar  (14.),Real Madrid,Real Madrid  (2.),0:4,4,0,0,6,0,0,0,CB,90,1,0
14,11,2019. 11. 23,"Nov 23, 2019",1,19/20,0,Real Sociedad,64,5,Real Madrid,Real Madrid  (2.),Real Sociedad,Real Sociedad  (5.),3:1,3,1,0,4,6,0,0,CB,90,1,0
3,11,2019. 11. 26,"Nov 26, 2019",0,19/20,0,Paris Saint-Germain,56,0,Real Madrid,Real Madrid,Paris Saint-Germain,Paris SG,2:2,2,2,1,3,4,1,0,CB,90,0,0
4,11,2019. 11. 30,"Nov 30, 2019",1,19/20,1,Deportivo Alavés,25,13,Deportivo Alavés,Alavés  (13.),Real Madrid,Real Madrid  (2.),1:2,2,1,0,2,3,2,1,CB,90,0,0
7,12,2019. 12. 7,"Dec 7, 2019",1,19/20,0,RCD Espanyol Barcelona,60,19,Real Madrid,Real Madrid  (2.),RCD Espanyol Barcelona,Espanyol  (19.),2:0,2,0,0,2,2,1,2,CB,90,1,0
4,12,2019. 12. 11,"Dec 11, 2019",0,19/20,1,Club Brugge KV,22,0,Club Brugge KV,Club Brugge,Real Madrid,Real Madrid,1:3,3,1,0,2,2,0,1,not in squad,90,0,0
4,12,2019. 12. 15,"Dec 15, 2019",1,19/20,1,Valencia CF,87,7,Valencia CF,Valencia  (7.),Real Madrid,Real Madrid  (2.),1:1,1,1,1,3,2,1,0,CB,0,0,0
3,12,2019. 12. 18,"Dec 18, 2019",1,19/20,1,FC Barcelona,30,1,FC Barcelona,FC Barcelona  (1.),Real Madrid,Real Madrid  (2.),0:0,0,0,1,1,3,1,1,CB,90,0,0
4,12,2019. 12. 22,"Dec 22, 2019",1,19/20,0,Athletic Bilbao,8,8,Real Madrid,Real Madrid  (2.),Athletic Bilbao,Athletic  (8.),0:0,0,0,1,0,1,0,1,CB,90,0,0
13,1,2020. 1. 4,"Jan 4, 2020",1,19/20,1,Getafe CF,37,6,Getafe CF,Getafe  (6.),Real Madrid,Real Madrid  (2.),0:3,3,0,0,0,0,0,0,Yellow card suspension,90,0,0
14,1,2020. 1. 18,"Jan 18, 2020",1,19/20,0,Sevilla FC,73,4,Real Madrid,Real Madrid  (2.),Sevilla FC,Sevilla FC  (4.),2:1,2,1,0,3,0,0,0,Sprained Ankle,0,0,0
4,1,2020. 1. 22,"Jan 22, 2020",2,19/20,1,Unionistas CF,86,21,Unionistas CF,Unionistas CF,Real Madrid,Real Madrid,1:3,3,1,0,2,3,1,0,Sprained Ankle,0,0,0
4,1,2020. 1. 26,"Jan 26, 2020",1,19/20,1,Real Valladolid CF,66,15,Real Valladolid CF,Real Valladolid  (15.),Real Madrid,Real Madrid  (2.),0:1,1,0,0,3,2,1,1,CB,0,0,0
3,1,2020. 1. 29,"Jan 29, 2020",2,19/20,1,Real Zaragoza,67,21,Real Zaragoza,Real Zaragoza,Real Madrid,Real Madrid,0:4,4,0,0,1,3,0,1,CB,90,0,0
3,2,2020. 2. 1,"Feb 1, 2020",1,19/20,0,Atlético Madrid,9,4,Real Madrid,Real Madrid  (1.),Atlético Madrid,Atlético Madrid  (4.),1:0,1,0,0,4,1,0,0,CB,67,0,0
5,2,2020. 2. 6,"Feb 6, 2020",2,19/20,0,Real Sociedad,64,21,Real Madrid,Real Madrid,Real Sociedad,Real Sociedad,3:4,3,4,2,1,4,0,0,CB,90,0,0
3,2,2020. 2. 9,"Feb 9, 2020",1,19/20,1,CA Osasuna,14,11,CA Osasuna,CA Osasuna  (11.),Real Madrid,Real Madrid  (1.),1:4,4,1,0,3,1,4,0,CB,90,0,0
7,2,2020. 2. 16,"Feb 16, 2020",1,19/20,0,Celta de Vigo,20,17,Real Madrid,Real Madrid  (1.),Celta de Vigo,Celta de Vigo  (17.),2:2,2,2,1,4,3,1,4,CB,90,1,0
6,2,2020. 2. 22,"Feb 22, 2020",1,19/20,1,Levante UD,46,13,Levante UD,Levante  (13.),Real Madrid,Real Madrid  (1.),1:0,0,1,2,2,4,2,1,CB,90,1,0
4,2,2020. 2. 26,"Feb 26, 2020",0,19/20,0,Manchester City,50,0,Real Madrid,Real Madrid,Manchester City,Man City,1:2,1,2,2,0,2,1,2,CB,90,0,0
4,3,2020. 3. 1,"Mar 1, 2020",1,19/20,0,FC Barcelona,30,1,Real Madrid,Real Madrid  (2.),FC Barcelona,FC Barcelona  (1.),2:0,2,0,0,1,0,2,1,CB,86,0,0
7,3,2020. 3. 8,"Mar 8, 2020",1,19/20,1,Real Betis Balompié,62,14,Real Betis Balompié,Real Betis  (14.),Real Madrid,Real Madrid  (1.),2:1,1,2,2,2,1,0,2,CB,90,0,0
98,6,2020. 6. 14,"Jun 14, 2020",1,19/20,0,SD Eibar,70,16,Real Madrid,Real Madrid  (2.),SD Eibar,SD Eibar  (16.),3:1,3,1,0,1,2,2,0,CB,90,0,0
4,6,2020. 6. 18,"Jun 18, 2020",1,19/20,0,Valencia CF,87,7,Real Madrid,Real Madrid  (2.),Valencia CF,Valencia  (7.),3:0,3,0,0,3,1,1,2,CB,60,1,0
3,6,2020. 6. 21,"Jun 21, 2020",1,19/20,1,Real Sociedad,64,6,Real Sociedad,Real Sociedad  (6.),Real Madrid,Real Madrid  (2.),1:2,2,1,0,3,3,0,1,CB,90,0,0
3,6,2020. 6. 24,"Jun 24, 2020",1,19/20,0,RCD Mallorca,61,18,Real Madrid,Real Madrid  (1.),RCD Mallorca,RCD Mallorca  (18.),2:0,2,0,0,2,3,1,0,CB,60,1,0
4,6,2020. 6. 28,"Jun 28, 2020",1,19/20,1,RCD Espanyol Barcelona,60,20,RCD Espanyol Barcelona,Espanyol  (20.),Real Madrid,Real Madrid  (1.),0:1,1,0,0,2,2,0,1,CB,90,1,0
4,7,2020. 7. 2,"Jul 2, 2020",1,19/20,0,Getafe CF,37,5,Real Madrid,Real Madrid  (1.),Getafe CF,Getafe  (5.),1:0,1,0,0,1,2,0,0,CB,90,0,0
3,7,2020. 7. 5,"Jul 5, 2020",1,19/20,1,Athletic Bilbao,8,8,Athletic Bilbao,Athletic  (8.),Real Madrid,Real Madrid  (1.),0:1,1,0,0,1,1,0,0,CB,90,1,0
5,7,2020. 7. 10,"Jul 10, 2020",1,19/20,0,Deportivo Alavés,25,15,Real Madrid,Real Madrid  (1.),Deportivo Alavés,Alavés  (15.),2:0,2,0,0,1,1,0,0,Yellow card suspension,90,1,0
3,7,2020. 7. 13,"Jul 13, 2020",1,19/20,1,Granada CF,41,9,Granada CF,Granada CF  (9.),Real Madrid,Real Madrid  (1.),1:2,2,1,0,2,1,0,0,CB,0,0,0
3,7,2020. 7. 16,"Jul 16, 2020",1,19/20,0,Villarreal CF,89,5,Real Madrid,Real Madrid  (1.),Villarreal CF,Villarreal  (5.),2:1,2,1,0,2,2,1,0,CB,90,0,0
3,7,2020. 7. 19,"Jul 19, 2020",1,19/20,1,CD Leganés,17,18,CD Leganés,CD Leganés  (18.),Real Madrid,Real Madrid  (1.),2:2,2,2,1,2,2,1,1,CB,90,0,1
19,8,2020. 8. 7,"Aug 7, 2020",0,19/20,1,Manchester City,50,0,Manchester City,Man City,Real Madrid,Real Madrid,2:1,1,2,2,2,2,2,1,Red card suspension,45,1,0
44,9,2020. 9. 20,"Sep 20, 2020",1,20/21,1,Real Sociedad,64,6,Real Sociedad,Real Sociedad  (6.),Real Madrid,Real Madrid  (11.),0:0,0,0,1,1,2,2,2,CB,0,0,0
6,9,2020. 9. 26,"Sep 26, 2020",1,20/21,1,Real Betis Balompié,62,2,Real Betis Balompié,Real Betis  (2.),Real Madrid,Real Madrid  (10.),2:3,3,2,0,0,1,0,2,CB,90,0,0
4,9,2020. 9. 30,"Sep 30, 2020",1,20/21,0,Real Valladolid CF,66,16,Real Madrid,Real Madrid  (6.),Real Valladolid CF,Real Valladolid  (16.),1:0,1,0,0,3,0,2,0,CB,90,1,0
4,10,2020. 10. 4,"Oct 4, 2020",1,20/21,1,Levante UD,46,13,Levante UD,Levante  (13.),Real Madrid,Real Madrid  (3.),0:2,2,0,0,1,3,0,2,CB,90,0,0
13,10,2020. 10. 17,"Oct 17, 2020",1,20/21,0,Cádiz CF,15,9,Real Madrid,Real Madrid  (1.),Cádiz CF,Cádiz CF  (9.),0:1,0,1,2,2,1,0,0,CB,90,0,0
4,10,2020. 10. 21,"Oct 21, 2020",0,20/21,0,Shakhtar Donetsk,74,0,Real Madrid,Real Madrid,Shakhtar Donetsk,Shakhtar D.,2:3,2,3,2,0,2,1,0,Knee Problems,45,0,0
3,10,2020. 10. 24,"Oct 24, 2020",1,20/21,1,FC Barcelona,30,9,FC Barcelona,FC Barcelona  (9.),Real Madrid,Real Madrid  (3.),1:3,3,1,0,2,0,3,1,CB,0,0,0
3,10,2020. 10. 27,"Oct 27, 2020",0,20/21,1,Borussia Mönchengladbach,13,0,Borussia Mönchengladbach,Bor. Mgladbach,Real Madrid,Real Madrid,2:2,2,2,1,3,2,1,3,CB,90,1,0
4,10,2020. 10. 31,"Oct 31, 2020",1,20/21,0,SD Huesca,71,18,Real Madrid,Real Madrid  (2.),SD Huesca,SD Huesca  (18.),4:1,4,1,0,2,3,2,1,CB,90,0,1
3,11,2020. 11. 3,"Nov 3, 2020",0,20/21,0,Inter Milan,43,0,Real Madrid,Real Madrid,Inter Milan,Inter,3:2,3,2,0,4,2,1,2,CB,90,0,0
5,11,2020. 11. 8,"Nov 8, 2020",1,20/21,1,Valencia CF,87,13,Valencia CF,Valencia  (13.),Real Madrid,Real Madrid  (2.),4:1,1,4,2,3,4,2,1,CB,90,1,0
13,11,2020. 11.21,,1,,1,Villarreal CF,89,2,,,,,,,,,1,3,4,2,,90,0,0
